20/12/2017 10:07,BRIEF-Notorious Pictures Signs Agreement With Netflix For SVoD Distribution Of 32 Films
20/12/2017 10:07,BRIEF-Notorious Pictures Signs Agreement With Netflix For SVoD Distribution Of 32 Films
08/01/2018 07:14,BRIEF-Bango Partners With Netflix
19/01/2018 06:00,"Wall St Week Ahead-Where Netflix goes, Big Tech may follow"
19/01/2018 22:03,"Wall St Week Ahead-Where Netflix goes, Big Tech may follow"
21/01/2018 20:57,"Wall St Week Ahead-Where Netflix goes, Big Tech may follow, despite U.S. government shutdown"
21/01/2018 21:08,"Wall Street Week Ahead: Where Netflix goes, Big Tech may follow"
22/01/2018 21:15,Netflix subscriber growth beats on strong original programming
22/01/2018 21:28,BRIEF-Rodolphe Belmer To Join Netflix Board Of Directors
22/01/2018 21:32,BRIEF-Netflix reports Qtrly Earnings Per Share Of $0.41
22/01/2018 21:49,Breakingviews - Netflix cash-flow hole is becoming a moat
23/01/2018 02:39,Netflix takes $39 million charge after Kevin Spacey scandal
23/01/2018 02:39,Netflix crosses $100 billion market capitalization as subscribers surge
23/01/2018 13:24,LIVE MARKETS-Netflix vs European media in two charts
23/01/2018 16:00,Netflix shares hit record high after blockbuster results
23/01/2018 16:47,"US STOCKS-S&P, Nasdaq lifted by strong earnings from Netflix"
23/01/2018 21:04,US STOCKS SNAPSHOT-Wall St ends higher with help from Netflix
23/01/2018 22:03,"Netflix lifts S&P, Nasdaq; J&J, Procter hold Dow in check"
24/01/2018 22:57,BRIEF-Netflix - Board Size Increased To Ten With Addition Of Rodolphe Belmer
29/01/2018 11:21,Spain's Telefonica in talks to include Netflix content on TV platform -source
29/01/2018 15:29,Altice integrates Netflix into new set-top box
29/01/2018 16:02,Altice integrates Netflix into new set-top box
14/02/2018 18:56,"BRIEF-Tiger Global Management Cuts Share Stake In Netflix, Etsy"
14/02/2018 21:48,BRIEF-Third Point Takes Share Stake In Netflix
16/02/2018 19:32,BRIEF-Hasbro Teams Up With Netflix To Create Toys And Games For Super Monsters
21/02/2018 13:16,"BRIEF-Greg Peters, Chief Product Officer At Netflix, Joins 2U Board Of Directors"
21/02/2018 21:19,"Netflix, Amazon win new favor after Wall Street sell-off"
01/03/2018 08:05,BRIEF-Sky And Netflix Announce New European Partnership
01/03/2018 08:54,Sky strikes deal to add Netflix to its European pay-TV bundles
05/03/2018 14:25,"BRIEF-Netflix Says Introducing Pin Protection And Other Enhancements For ""Informed Viewing"""
09/03/2018 16:05,Barack Obama in talks to create shows for Netflix: New York Times
09/03/2018 16:07,Wall Street has never been so far behind on Netflix
28/03/2018 16:03,BRIEF-Ambassador Susan E. Rice Appointed To Netflix Board Of Directors
29/03/2018 22:49,China's Netflix-like video platform iQiyi dips on Nasdaq debut
06/04/2018 11:00,Netflix offering more than $300 mln for billboard company -sources
06/04/2018 20:00,Deals of the day-Mergers and acquisitions
06/04/2018 21:10,Netflix offering more than $300 million for billboard company: sources
11/04/2018 19:04,Netflix to pull all movies from Cannes film festival
13/04/2018 13:04,BRIEF-Comcast And Netflix Expand Partnership Following Successful Xfinity X1 Integration
13/04/2018 13:14,Comcast will add Netflix to cable bundles in U.S.
16/04/2018 18:46,Netflix shares dip as Wall Street braces for quarterly report
16/04/2018 19:07,Netflix shares dip as Wall Street braces for quarterly report
16/04/2018 20:05,Netflix subscriber growth beats on strong original content
16/04/2018 20:24,BRIEF-Netflix Q1 EPS $0.64
16/04/2018 20:24,BRIEF-Netflix Sees Q2 Earnings Per Share of $0.79
16/04/2018 22:08,Breakingviews - Netflix?s advantage is Facebook?s weakness
17/04/2018 09:30,Netflix programming binge pays off with subscriber surge
17/04/2018 11:46,"US STOCKS-Futures rise on strong earnings from Netflix, health majors"
17/04/2018 13:33,US STOCKS SNAPSHOT-Wall St opens higher on strong earnings
17/04/2018 16:25,Netflix shares hit record as more subscribers sign up
17/04/2018 17:22,"US STOCKS-Tech stocks, Netflix power Wall Street's gains"
17/04/2018 20:03,"US STOCKS SNAPSHOT-Wall Street rallies as Netflix, UnitedHealth earnings shine"
18/04/2018 17:18,BRIEF-Netflix Plans To Spend About $1 Billion On Original Productions In 2018 in Europe - FT
18/04/2018 17:33,Netflix plans $1 billion European investment drive: Financial Times
23/04/2018 10:15,BRIEF-Netflix Says CEO Reed Hastings' FY 2017 Total Compensation Was $24.4 Mln
23/04/2018 11:41,BRIEF-Netflix Announces Proposed $1.5 Billion Offering Of Senior Notes
23/04/2018 12:32,UPDATE 1-Netflix to raise $1.5 bln in debt
23/04/2018 12:37,Netflix to raise $1.5 billion in debt
24/04/2018 01:45,BRIEF-Netflix Prices $1.9 BLn Offering Of Senior Notes
26/04/2018 15:23,"EU strikes deal forcing Netflix, Amazon to fund European content"
16/05/2018 00:31,Highlights: Hedge funds chomped on FAANGs during first quarter tech turmoil
16/05/2018 12:21,Netflix's next act: feeding the service with its own movies
21/05/2018 16:18,BRIEF-Netflix Says Forming Storytelling Partnership With Barack and Michelle Obama
21/05/2018 16:50,Barack and Michelle Obama to produce content for Netflix
21/05/2018 19:53,Barack and Michelle's next act: TV deal with Netflix
24/05/2018 06:13,Payments fintech firm Adyen says to list in Amsterdam in June
24/05/2018 14:41,BRIEF-Spain's Telefonica To Integrate Netflix Into Its TV And Video Platforms In Latin America
24/05/2018 19:40,"US STOCKS-Dow, S&P 500 edge down after Trump cancels N.Korea summit; Netflix gains"
13/06/2018 16:30,Payments company Adyen evokes tech bubble as share price doubles on market debut
15/06/2018 06:24,Public and private French TV channels to launch Netflix rival
22/06/2018 21:47,Netflix communication head quits over 'insensitive' comment
02/07/2018 11:00,RPT-FOCUS-Coming soon from Netflix: Three dozen billboards in Hollywood
02/07/2018 15:17,Coming soon from Netflix: Three dozen billboards in Hollywood
05/07/2018 00:31,Netflix turns to Bollywood to script India growth story
13/07/2018 14:02,"Netflix topples HBO in Emmy nominations, but 'Game of Thrones' still rules"
13/07/2018 22:36,'Queer Eye' Renewed by Netflix for Season 3
16/07/2018 11:12,"FANG surge leads stock market recovery, putting Netflix in spotlight"
16/07/2018 20:06,Netflix subscriber growth misses estimates
16/07/2018 21:29,Breakingviews - Netflix growth setback gives rivals an opening
16/07/2018 23:37,Netflix shares tank after big miss on subscriber growth
17/07/2018 12:39,"Netflix subscriber slip hints at ""lumpy"" road ahead"
17/07/2018 13:03,US STOCKS-Futures dip as Netflix weighs; Powell testimony eyed
17/07/2018 13:35,US STOCKS SNAPSHOT-Wall Street opens lower as Netflix weighs
17/07/2018 22:22,Netflix shares take hit as subscriber slip hints at 'lumpy' road ahead
27/07/2018 17:06,Bayer hits back at new Netflix medical device documentary
29/07/2018 22:20,Netflix teases 'fitting end' to defining series 'House of Cards'
08/08/2018 16:25,Naspers creates new video on demand unit as Netflix rivalry heats up
13/08/2018 13:08,Netflix CFO David Wells to step down
13/08/2018 13:32,Netflix finance chief David Wells to step down
15/08/2018 23:57,'Simpsons' creator brings animated fantasy show to Netflix
16/08/2018 21:02,Netflix signs 'Black-ish' creator Kenya Barris for content push
31/08/2018 06:44,Cuaron wants you to see his Netflix movie 'Roma' on big screen
14/09/2018 23:41,"Netflix reaches for Emmys milestone, but can it outpace HBO?"
18/09/2018 15:02,Netflix ties longtime Emmy darling HBO in total wins
19/09/2018 13:18,Naspers frees cash-rich Multichoice to take on Netflix & co
20/09/2018 14:48,Next James Bond film to be directed by Cary Joji Fukunaga
28/09/2018 05:55,"Netflix to double investments in France, produce more local shows"
28/09/2018 13:29,"Netflix to double investment in France, produce more local shows"
01/10/2018 16:55,easyJet founder sues Netflix over 'Easy'
04/10/2018 13:54,NENT takes on Netflix in battle for Nordic streaming market as it readies for listing
15/10/2018 11:48,"Bond bears stalk a FANG, short Netflix debt"
16/10/2018 04:52,Weinstein Co says settling 'Scream' dispute with Netflix
16/10/2018 15:28,Telefonica Brasil rolls out Netflix partnership in paid TV push
16/10/2018 20:05,Netflix subscriber growth beats estimates
16/10/2018 21:17,"Breakingviews - Netflix is online video?s Walmart, and its Tiffany"
17/10/2018 01:55,Netflix record subscriber growth dispels Wall Street worries
17/10/2018 10:58,Netflix shares jump after record subscriber growth
17/10/2018 13:22,Netflix shares jump as Wall Street applauds record subscriber growth
18/10/2018 14:38,Netflix needs lower prices to woo India
22/10/2018 13:12,Netflix plans to raise $2 bln to fund new content
23/10/2018 12:05,Netflix backs Sacred Games season 2 after probe
23/10/2018 12:37,"UPDATE 1-Netflix backs ""Sacred Games"" season 2 after probe"
23/10/2018 20:06,Netflix adds to growing debt pile with $2 billion bond issue
30/10/2018 13:35,US STOCKS SNAPSHOT-U.S. stocks struggle at the open
30/10/2018 20:27,"Wall St. rebounds as chip, transport shares surge"
08/11/2018 02:34,Netflix plans to introduce 17 new original productions from Asia
08/11/2018 12:28,RPT-UPDATE 2-Netflix steps up original Asian content to hook international viewers
08/11/2018 20:11,Netflix steps up original Asian content to hook international viewers
08/11/2018 20:14,Satanic Temple sues Netflix over 'Sabrina' use of Baphomet deity
10/11/2018 06:10,Netflix CEO Hastings says no plans for cheaper India offerings
12/11/2018 18:33,"Citron's Left covered Facebook short, still bearish on Netflix"
14/11/2018 00:26,"Fed Circuit sides with Netflix, Amazon over ?abstract? digital rights patent"
16/11/2018 13:57,Viacom signs multi-picture film deal with Netflix
16/11/2018 18:08,Viacom sets Netflix deal that augurs future strategy
21/11/2018 21:11,Satanic Temple settles lawsuit over 'Sabrina' goat-headed deity
21/11/2018 23:05,Satanic Temple settles lawsuit over 'Sabrina' goat-headed deity
27/11/2018 21:27,Netflix to create animation series based on Roald Dahl books
04/12/2018 10:52,"CORRECTED-Iliad includes Netflix, Amazon's voice assistant in its new set-top box"
01/01/2019 11:49,Exclusive: Netflix poaches CFO from Activision Blizzard - source
02/01/2019 17:09,Netflix poaches Activision's Neumann for CFO role
07/01/2019 21:06,"US STOCKS SNAPSHOT-Amazon, Netflix help Wall Street build on rally"
14/01/2019 20:25,NBCUniversal to launch streaming service in 2020
15/01/2019 14:29,Netflix raises prices for U.S. subscribers -AP
15/01/2019 18:40,"US STOCKS-Netflix, tech rally lift Wall Street as investors shrug off weak bank results"
15/01/2019 20:19,Breakingviews - Netflix reaps the dividends of its dominance
15/01/2019 20:22,"US STOCKS-Wall Street rises as Netflix boosts tech, internet stocks"
15/01/2019 21:06,US STOCKS SNAPSHOT-Wall St rises with help from Netflix and China
15/01/2019 22:50,"Netflix, China boost Wall Street as investors shrug off Brexit vote"
15/01/2019 23:27,Netflix raises prices for U.S. subscribers
17/01/2019 21:10,Netflix adds 8.84 million paid global subscribers in fourth quarter
17/01/2019 22:34,Netflix: Down after co misses fourth-quarter revenue estimates
17/01/2019 23:42,Strap yourself in: Netflix is about to report
18/01/2019 13:20,"Netflix forecast misses Wall Street view, shares dip"
18/01/2019 14:43,Netflix shares slip as weak forecast dampens investor optimism
18/01/2019 20:44,Netflix shares fall as weak forecast dampens investor optimism
20/01/2019 14:21,ProSieben sees pressure easing as Netflix raises prices
22/01/2019 20:37,Netflix in the running for top Oscars prize with 'Roma'
23/01/2019 20:11,Hulu cuts price of most popular plan by 25 percent
05/02/2019 19:07,Viacom's Netflix deal highlights content strategy; earnings mixed
13/02/2019 14:25,Netflix has more than 5 million subscribers in France
19/02/2019 17:02,"Netflix Toronto production hub to create 1,850 jobs annually"
07/03/2019 18:27,CORRECTED-Netflix chief marketing officer to step down
07/03/2019 19:06,Netflix chief marketing officer to leave
19/03/2019 00:07,Netflix says it will not join Apple TV service
19/03/2019 04:21,Netflix says it will not join Apple TV service
21/03/2019 22:54,New York Times CEO warns publishers ahead of Apple news launch
25/03/2019 21:11,"Breakingviews - Apple stretches to take on Netflix, Amex, Disney"
26/03/2019 11:04,Spotify to buy third podcast company Parcast
26/03/2019 11:52,Netflix pilots $4 mobile plan in India to woo users
26/03/2019 11:53,RPT-Netflix pilots $4 mobile plan in India to woo users
